metric,mean,std
Q_main,0.6689408031513294,0.013713353555858277
S_det,0.6479374110953058,0.015026033074908308
S_asst,0.717948717948718,0.0177646236673731
G_f_beta,0.5666785553882328,0.0
train_time_seconds,1205.5398530046684,29.67310911767775
peak_train_vram_mb,6827.89990234375,0.0
peak_infer_vram_mb,3069.2732747395835,4.6915347557879645
