metric,mean,std
Q_main,0.6670616770616771,0.022922686360498292
S_det,0.5990990990990991,0.015604061329449378
S_asst,0.8256410256410257,0.06217618283580586
G_f_beta,0.5666785553882328,0.0
train_time_seconds,581.4329703306672,0.723282606044831
peak_train_vram_mb,6327.72265625,0.0
peak_infer_vram_mb,3069.2732747395835,4.6915347557879645
