metric,mean,std
Q_main,0.18536382536382537,0.0026646935501059587
S_det,0.13513513513513514,0.0
S_asst,0.3025641025641026,0.00888231183368655
train_time_seconds,581.4329703306672,0.723282606044831
peak_train_vram_mb,6327.72265625,0.0
peak_infer_vram_mb,3077.3986002604165,4.69097093716571
